id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,profile_collection_moment,latest_profile_change
id_35337,56,retired,married,primary,no,1949.0,no,no,cellular,3,sep,126.0,1.0,185.0,7,success,0,27/05/2018,15/08/2019
id_29580,56,blue-collar,divorced,unknown,no,-473.0,yes,no,cellular,14,may,239.0,1.0,351.0,2,failure,0,08/12/2018,08/09/2019
id_8266,29,technician,single,secondary,no,320.0,yes,yes,cellular,30,jan,126.0,2.0,2.0,2,other,0,31/01/2018,12/09/2020
id_6282,44,services,divorced,tertiary,no,2276.0,no,yes,cellular,19,nov,123.0,1.0,146.0,1,failure,0,06/06/2018,08/07/2020
id_36843,21,student,single,secondary,no,921.0,no,no,cellular,25,nov,233.0,1.0,85.0,8,failure,0,19/02/2018,25/05/2019
id_9802,49,management,divorced,tertiary,no,-10.0,yes,no,cellular,5,feb,1113.0,1.0,8.0,1,other,0,29/11/2018,05/11/2019
id_25322,48,services,married,secondary,no,4.0,no,no,cellular,30,apr,265.0,1.0,261.0,5,other,1,13/02/2018,17/02/2019
id_13113,34,self-employed,single,tertiary,no,576.0,yes,no,cellular,15,may,38.0,1.0,298.0,1,failure,0,28/09/2018,19/12/2020
id_9731,30,admin.,married,secondary,no,899.0,no,no,cellular,17,mar,383.0,1.0,285.0,1,success,0,22/08/2018,19/07/2019
id_35287,53,technician,married,secondary,no,372.0,yes,yes,cellular,21,apr,212.0,2.0,182.0,1,success,1,08/08/2018,23/08/2019
id_12039,45,admin.,married,secondary,no,-125.0,yes,yes,cellular,18,may,160.0,4.0,314.0,4,failure,0,19/11/2018,06/05/2019
id_4688,27,entrepreneur,married,tertiary,no,3037.0,yes,no,cellular,15,may,0.0,5.0,175.0,7,other,0,21/08/2018,09/04/2019
id_38226,55,self-employed,divorced,secondary,no,8109.0,yes,yes,cellular,15,apr,70.0,1.0,146.0,1,failure,0,17/03/2018,04/08/2019
id_39225,59,blue-collar,married,secondary,no,1686.0,no,no,telephone,22,feb,206.0,4.0,311.0,2,failure,0,07/01/2018,22/05/2020
id_7864,37,technician,married,secondary,no,4.0,yes,no,cellular,18,may,134.0,3.0,357.0,4,failure,0,14/02/2018,18/11/2019
id_32225,42,admin.,married,secondary,no,70.0,no,yes,cellular,19,nov,351.0,2.0,152.0,5,failure,0,19/06/2018,07/12/2019
id_9031,31,admin.,married,secondary,no,249.0,yes,no,cellular,15,may,1216.0,3.0,371.0,1,failure,0,05/07/2018,18/04/2019
id_14188,31,management,married,tertiary,no,305.0,yes,no,cellular,29,jan,55.0,1.0,195.0,2,failure,0,07/12/2018,13/01/2020
id_11621,28,self-employed,single,unknown,no,7121.0,yes,no,cellular,19,nov,223.0,1.0,168.0,2,other,0,24/06/2018,23/09/2020
id_19067,29,technician,married,secondary,no,-909.0,yes,no,cellular,15,may,104.0,2.0,298.0,1,failure,0,10/03/2018,12/06/2020
id_24622,34,admin.,married,tertiary,no,76.0,yes,no,cellular,5,may,376.0,1.0,195.0,4,success,1,07/12/2018,19/07/2019
id_21537,32,housemaid,married,tertiary,no,2188.0,yes,no,telephone,12,may,13.0,6.0,258.0,18,other,0,22/06/2018,27/03/2019
id_12015,31,services,single,secondary,no,482.0,yes,no,cellular,20,nov,108.0,2.0,183.0,2,failure,0,06/06/2018,01/06/2019
id_6015,48,technician,married,secondary,no,-356.0,yes,yes,cellular,18,nov,143.0,1.0,175.0,2,failure,0,20/04/2018,06/01/2020
id_23498,45,management,married,tertiary,no,608.0,no,no,cellular,26,jul,78.0,7.0,292.0,1,other,0,21/06/2018,27/05/2020
id_6368,36,management,married,unknown,no,3580.0,no,no,cellular,25,nov,336.0,2.0,183.0,1,success,1,23/03/2018,24/12/2019
id_34479,47,technician,married,secondary,no,104.0,yes,no,cellular,29,jan,410.0,2.0,192.0,3,failure,0,09/04/2018,01/04/2020
id_32592,34,blue-collar,single,secondary,no,138.0,yes,no,cellular,26,may,287.0,2.0,19.0,3,failure,0,29/11/2018,27/08/2019
id_14823,30,management,married,secondary,no,11393.0,yes,no,cellular,20,nov,334.0,1.0,105.0,2,other,0,10/04/2018,27/05/2020
id_12571,41,blue-collar,married,primary,no,5561.0,yes,no,cellular,12,may,266.0,2.0,335.0,3,failure,0,15/06/2018,06/07/2019
id_15781,62,services,single,secondary,no,742.0,no,no,cellular,15,jul,247.0,1.0,182.0,1,success,0,23/07/2018,20/09/2019
id_35455,48,admin.,married,primary,no,464.0,yes,no,cellular,2,feb,67.0,1.0,264.0,10,other,0,01/02/2018,08/07/2020
id_41986,43,management,married,tertiary,no,328.0,no,no,cellular,6,feb,154.0,1.0,182.0,2,failure,0,20/09/2018,01/04/2020
id_1280,30,services,divorced,secondary,no,341.0,yes,no,cellular,13,may,65.0,1.0,174.0,1,success,0,07/11/2018,22/04/2020
id_10349,48,technician,divorced,tertiary,no,400.0,yes,no,cellular,30,jan,233.0,1.0,260.0,1,failure,0,14/01/2018,30/05/2020
id_11866,37,management,married,tertiary,no,85.0,no,no,cellular,2,feb,142.0,1.0,178.0,4,success,0,08/07/2018,09/10/2019
id_22482,29,technician,married,tertiary,no,3342.0,yes,no,cellular,24,jun,106.0,2.0,185.0,2,success,0,13/05/2018,13/10/2020
id_20980,36,management,married,tertiary,no,154.0,no,no,cellular,9,jun,184.0,1.0,92.0,9,success,1,28/01/2018,24/11/2020
id_19233,41,blue-collar,married,secondary,no,172.0,yes,yes,cellular,8,may,172.0,1.0,353.0,1,failure,0,21/05/2018,19/10/2019
id_29097,43,admin.,married,unknown,no,5513.0,no,no,cellular,26,jul,400.0,2.0,389.0,1,success,1,05/06/2018,15/11/2020
id_35104,53,admin.,single,secondary,no,725.0,yes,no,cellular,11,may,420.0,1.0,14.0,8,success,0,02/10/2018,05/09/2019
id_12042,33,blue-collar,single,secondary,no,569.0,yes,no,telephone,5,feb,65.0,1.0,269.0,2,failure,0,24/11/2018,09/04/2019
id_42410,24,student,single,secondary,no,427.0,no,no,cellular,15,feb,198.0,3.0,186.0,2,success,1,03/04/2018,07/12/2020
id_6179,35,admin.,single,tertiary,no,5008.0,yes,no,cellular,8,oct,148.0,3.0,331.0,4,failure,0,04/07/2018,17/04/2019
id_30067,48,unknown,married,primary,no,344.0,yes,yes,cellular,20,apr,682.0,4.0,340.0,2,success,1,01/09/2018,27/06/2019
id_23657,38,admin.,married,secondary,no,3142.0,no,no,cellular,14,sep,406.0,1.0,398.0,1,failure,1,02/05/2018,27/01/2019
id_9947,54,admin.,married,unknown,no,143.0,no,no,telephone,27,apr,454.0,2.0,182.0,2,failure,1,19/12/2018,27/12/2020
id_42663,32,blue-collar,married,secondary,no,253.0,yes,no,cellular,15,may,452.0,1.0,345.0,1,other,0,12/04/2018,09/08/2020
id_15265,35,admin.,single,secondary,no,743.0,yes,no,cellular,17,apr,285.0,2.0,333.0,1,other,0,10/04/2018,21/01/2020
id_30798,39,management,married,tertiary,no,3656.0,no,no,cellular,26,feb,257.0,1.0,274.0,2,other,0,01/10/2018,28/01/2019
id_43318,56,admin.,married,secondary,no,3138.0,yes,no,telephone,14,apr,93.0,1.0,146.0,1,failure,0,14/10/2018,09/08/2020
id_13768,27,blue-collar,single,primary,no,724.0,yes,no,cellular,15,may,71.0,1.0,359.0,1,failure,0,20/07/2018,18/09/2019
id_39175,31,management,single,tertiary,no,272.0,no,no,cellular,2,aug,202.0,2.0,455.0,23,other,1,08/04/2018,23/12/2020
id_6495,35,services,divorced,secondary,no,528.0,yes,no,cellular,29,jan,384.0,1.0,241.0,1,failure,0,26/01/2018,16/06/2020
id_34567,49,blue-collar,married,secondary,no,1729.0,yes,no,cellular,10,aug,159.0,1.0,102.0,1,success,0,08/01/2018,22/10/2020
id_424,31,unemployed,single,tertiary,no,684.0,yes,no,cellular,29,oct,263.0,1.0,204.0,1,other,0,25/05/2018,13/04/2019
id_11171,61,retired,married,secondary,no,1616.0,no,no,cellular,18,may,333.0,1.0,89.0,5,failure,1,15/08/2018,15/09/2019
id_1104,52,management,divorced,tertiary,no,1990.0,yes,no,cellular,6,may,79.0,1.0,299.0,1,failure,0,14/01/2018,10/02/2019
id_13191,40,management,divorced,tertiary,no,35.0,no,no,cellular,13,feb,61.0,1.0,193.0,1,failure,0,09/08/2018,09/02/2020
id_7678,28,student,single,unknown,no,809.0,no,no,cellular,20,nov,42.0,5.0,171.0,2,failure,0,26/01/2018,01/03/2019
id_29738,61,self-employed,divorced,tertiary,no,52582.0,no,no,cellular,15,feb,401.0,3.0,189.0,1,success,1,21/11/2018,15/12/2020
id_21463,41,management,married,tertiary,no,345.0,yes,yes,cellular,28,jan,275.0,1.0,238.0,2,failure,0,10/04/2018,12/06/2020
id_25025,34,management,married,tertiary,no,207.0,no,no,cellular,23,jul,601.0,3.0,179.0,2,success,1,28/04/2018,03/07/2019
id_35069,34,management,married,tertiary,no,6769.0,no,no,cellular,7,sep,352.0,1.0,186.0,1,success,1,10/01/2018,06/11/2020
id_1340,40,housemaid,married,secondary,no,1032.0,yes,yes,cellular,17,nov,126.0,2.0,117.0,3,failure,0,28/03/2018,23/09/2019
id_4393,80,retired,married,primary,no,682.0,no,no,telephone,24,may,836.0,1.0,89.0,9,failure,0,02/12/2018,22/05/2019
id_14172,28,management,single,tertiary,no,4678.0,yes,no,cellular,4,may,319.0,2.0,180.0,1,failure,0,12/04/2018,12/02/2020
id_31801,35,blue-collar,married,primary,no,360.0,yes,no,cellular,15,may,17.0,2.0,344.0,3,other,0,17/07/2018,05/07/2020
id_21128,35,technician,single,tertiary,no,877.0,yes,no,cellular,13,may,0.0,7.0,355.0,4,failure,0,14/08/2018,23/10/2020
id_1544,33,technician,married,tertiary,no,23.0,no,yes,cellular,18,nov,426.0,1.0,127.0,6,other,0,08/12/2018,21/06/2019
id_34916,46,management,married,secondary,no,1101.0,no,no,cellular,8,may,92.0,3.0,343.0,3,other,0,14/03/2018,06/06/2020
id_9596,36,management,married,tertiary,no,859.0,yes,no,cellular,17,apr,805.0,2.0,332.0,15,failure,0,04/10/2018,27/12/2019
id_7058,29,blue-collar,married,primary,no,259.0,yes,no,cellular,20,apr,18.0,4.0,343.0,3,other,0,28/07/2018,25/07/2020
id_2360,41,blue-collar,married,primary,no,545.0,yes,no,cellular,2,feb,377.0,2.0,258.0,1,other,0,19/12/2018,04/10/2020
id_36077,34,blue-collar,married,secondary,no,225.0,yes,no,cellular,17,apr,554.0,1.0,150.0,1,failure,1,30/01/2018,21/09/2020
id_38194,44,management,married,tertiary,no,-5.0,yes,no,cellular,17,dec,151.0,1.0,199.0,2,failure,0,13/02/2018,29/07/2020
id_38916,41,technician,married,secondary,no,446.0,yes,yes,cellular,17,apr,259.0,3.0,322.0,1,other,0,23/09/2018,01/06/2019
id_42106,46,technician,divorced,secondary,no,171.0,yes,yes,cellular,15,may,82.0,2.0,361.0,1,other,0,19/03/2018,30/04/2019
id_2573,31,student,single,secondary,no,1924.0,no,no,cellular,21,oct,139.0,3.0,149.0,5,success,1,25/04/2018,27/05/2020
id_19512,30,blue-collar,single,secondary,no,645.0,yes,yes,cellular,20,apr,137.0,1.0,347.0,1,failure,0,17/01/2018,30/10/2020
id_13035,52,technician,married,secondary,no,3145.0,yes,no,cellular,19,nov,49.0,1.0,190.0,1,other,0,23/10/2018,19/09/2019
id_45031,41,admin.,divorced,secondary,no,779.0,yes,no,cellular,18,may,497.0,3.0,350.0,2,failure,0,28/04/2018,10/07/2019
id_35117,38,management,married,tertiary,no,3354.0,yes,no,cellular,19,nov,645.0,2.0,27.0,1,success,1,14/02/2018,16/06/2020
id_23537,25,admin.,single,tertiary,no,308.0,no,yes,cellular,26,jul,471.0,2.0,326.0,4,failure,0,14/08/2018,24/12/2020
id_21413,32,blue-collar,married,secondary,no,1215.0,yes,no,cellular,18,may,43.0,3.0,367.0,4,other,0,28/08/2018,01/05/2020
id_11775,36,services,married,primary,no,412.0,yes,no,telephone,13,may,48.0,1.0,176.0,1,failure,0,06/08/2018,13/08/2019
id_31546,31,admin.,single,tertiary,no,262.0,no,no,cellular,19,oct,240.0,1.0,137.0,20,failure,0,13/08/2018,29/08/2019
id_27669,75,retired,married,tertiary,no,2992.0,no,no,cellular,25,jan,208.0,1.0,95.0,2,success,0,05/03/2018,30/10/2020
id_41317,61,retired,married,secondary,no,-1.0,no,no,cellular,20,nov,355.0,2.0,100.0,6,other,0,02/05/2018,04/06/2020
id_43403,27,blue-collar,single,secondary,no,326.0,yes,no,cellular,18,may,157.0,1.0,348.0,1,failure,0,18/02/2018,09/10/2020
id_26755,38,management,married,tertiary,no,5053.0,yes,no,cellular,17,nov,50.0,1.0,166.0,10,failure,0,15/07/2018,09/01/2019
id_12694,26,admin.,married,secondary,no,-93.0,yes,no,cellular,29,jan,63.0,1.0,225.0,2,success,0,07/11/2018,13/11/2020
id_25241,32,self-employed,married,secondary,no,8562.0,yes,no,cellular,12,may,125.0,1.0,351.0,4,other,0,17/12/2018,28/09/2020
id_37484,45,admin.,married,secondary,no,766.0,yes,no,cellular,5,may,177.0,1.0,265.0,2,failure,0,19/09/2018,26/12/2020
id_39977,53,management,married,tertiary,no,564.0,yes,no,cellular,6,may,111.0,2.0,168.0,1,failure,0,05/07/2018,05/10/2020
id_12359,39,admin.,married,secondary,no,91.0,no,no,cellular,5,feb,100.0,1.0,182.0,3,success,0,05/02/2018,01/03/2020
id_8790,25,blue-collar,single,unknown,no,430.0,yes,no,cellular,16,apr,511.0,1.0,317.0,12,failure,0,15/02/2018,19/12/2020
id_15322,58,retired,married,secondary,no,2717.0,no,no,cellular,26,may,159.0,1.0,287.0,2,failure,1,30/01/2018,26/01/2019
id_19743,30,services,single,secondary,no,1655.0,yes,no,cellular,18,may,126.0,2.0,353.0,6,failure,0,25/03/2018,12/08/2019
id_7810,34,blue-collar,married,secondary,no,2257.0,yes,no,cellular,17,apr,132.0,1.0,148.0,1,failure,0,18/04/2018,28/02/2019
id_36282,24,blue-collar,single,primary,no,619.0,yes,yes,cellular,14,may,714.0,1.0,352.0,1,failure,0,22/01/2018,15/10/2019
id_22020,30,self-employed,married,unknown,no,1707.0,no,no,cellular,29,jan,215.0,3.0,190.0,2,failure,0,30/10/2018,16/10/2020
id_1259,61,retired,married,secondary,no,5192.0,no,no,telephone,16,mar,255.0,2.0,95.0,4,other,0,20/08/2018,09/03/2020
id_23727,32,services,single,secondary,no,1697.0,yes,no,cellular,15,jun,192.0,1.0,67.0,3,other,0,02/05/2018,06/01/2020
id_29000,55,technician,married,secondary,no,222.0,yes,no,telephone,15,may,24.0,7.0,337.0,12,failure,0,02/04/2018,04/05/2019
id_24794,54,blue-collar,married,secondary,no,451.0,yes,yes,cellular,17,may,545.0,1.0,181.0,2,other,1,04/12/2018,17/10/2020
id_4526,43,technician,married,secondary,no,281.0,yes,no,cellular,4,may,572.0,3.0,168.0,2,other,0,17/05/2018,30/05/2020
id_25411,40,self-employed,married,tertiary,no,2081.0,yes,no,cellular,16,apr,88.0,2.0,330.0,2,failure,0,14/11/2018,21/07/2020
id_29913,38,blue-collar,single,secondary,no,1676.0,yes,no,cellular,20,apr,471.0,1.0,648.0,1,failure,1,10/07/2018,02/03/2020
id_9657,24,blue-collar,single,secondary,no,531.0,no,no,cellular,16,aug,256.0,3.0,95.0,4,success,1,26/05/2018,05/04/2020
id_25532,34,management,married,tertiary,no,1667.0,yes,no,cellular,18,nov,175.0,2.0,179.0,3,failure,0,05/02/2018,13/09/2020
id_14042,58,admin.,married,secondary,no,2552.0,no,yes,cellular,30,jan,241.0,2.0,2.0,4,other,0,01/02/2018,30/01/2019
id_22066,60,admin.,married,secondary,no,108.0,no,no,cellular,21,aug,232.0,3.0,91.0,1,success,1,03/07/2018,06/07/2019
id_21737,55,retired,married,secondary,no,916.0,yes,yes,cellular,30,apr,315.0,2.0,346.0,2,failure,0,07/12/2018,29/01/2020
id_16381,31,services,single,secondary,no,2247.0,yes,yes,cellular,18,nov,119.0,1.0,124.0,1,failure,0,01/03/2018,01/02/2020
id_24621,39,management,single,tertiary,no,5344.0,yes,no,cellular,19,nov,116.0,2.0,104.0,4,failure,0,13/06/2018,12/12/2020
id_43515,43,technician,divorced,tertiary,no,10772.0,yes,no,cellular,2,jun,133.0,3.0,78.0,2,failure,0,23/10/2018,16/06/2020
id_39372,47,technician,married,secondary,no,367.0,no,yes,cellular,3,feb,228.0,2.0,169.0,12,failure,0,06/11/2018,30/03/2019
id_4782,38,services,married,primary,no,454.0,yes,no,cellular,17,apr,109.0,1.0,338.0,2,failure,0,23/05/2018,29/12/2020
id_16988,47,technician,married,primary,no,1572.0,no,no,cellular,14,jan,461.0,1.0,196.0,1,other,0,09/05/2018,08/08/2019
id_21255,38,management,married,secondary,no,19.0,yes,no,cellular,5,feb,166.0,1.0,8.0,2,other,0,03/06/2018,26/06/2020
id_3881,33,self-employed,single,tertiary,no,356.0,no,no,cellular,11,aug,379.0,2.0,181.0,2,success,1,07/08/2018,28/07/2020
id_41516,42,blue-collar,married,primary,no,188.0,yes,no,cellular,13,may,168.0,1.0,370.0,1,failure,0,02/08/2018,07/03/2020
id_27137,33,self-employed,married,primary,no,1089.0,yes,no,cellular,8,apr,283.0,1.0,335.0,1,failure,0,12/08/2018,19/02/2019
id_18524,40,blue-collar,single,primary,no,156.0,yes,no,telephone,15,may,0.0,4.0,371.0,5,failure,0,06/08/2018,25/04/2020
id_15581,45,admin.,single,secondary,no,1692.0,yes,no,cellular,25,jan,133.0,1.0,97.0,1,success,0,03/03/2018,08/05/2019
id_30221,33,management,married,tertiary,no,270.0,yes,no,cellular,15,feb,325.0,1.0,94.0,4,success,1,23/07/2018,12/09/2019
id_30756,32,technician,divorced,tertiary,no,4518.0,yes,no,cellular,11,may,62.0,3.0,173.0,2,failure,0,14/04/2018,13/06/2020
id_27870,33,unemployed,single,secondary,no,8306.0,no,no,cellular,2,aug,466.0,1.0,286.0,2,failure,0,29/08/2018,13/09/2020
id_17322,45,blue-collar,married,secondary,no,745.0,no,no,cellular,5,feb,100.0,2.0,8.0,2,other,0,19/02/2018,08/06/2019
id_13618,35,blue-collar,married,primary,no,39.0,yes,no,cellular,13,may,14.0,2.0,362.0,1,other,0,17/02/2018,07/12/2019
id_41991,85,retired,married,secondary,no,433.0,no,no,telephone,15,sep,144.0,1.0,274.0,1,failure,0,06/10/2018,13/04/2020
id_27784,52,technician,married,secondary,no,341.0,yes,no,cellular,8,may,243.0,1.0,261.0,4,failure,0,26/05/2018,07/07/2019
id_8307,31,technician,divorced,secondary,no,3095.0,yes,no,cellular,20,nov,134.0,1.0,183.0,4,failure,0,11/05/2018,19/04/2019
id_15516,62,retired,married,secondary,no,2515.0,yes,yes,cellular,4,feb,282.0,3.0,266.0,1,failure,0,14/04/2018,04/02/2019
id_42738,42,management,married,tertiary,no,175.0,yes,no,cellular,5,may,234.0,2.0,286.0,1,failure,0,22/07/2018,30/10/2019
id_6451,35,admin.,married,secondary,no,345.0,yes,no,cellular,9,feb,12.0,7.0,193.0,13,failure,0,01/08/2018,29/05/2019
id_81,28,technician,single,secondary,no,200.0,yes,no,cellular,17,apr,223.0,1.0,340.0,3,failure,0,21/07/2018,13/04/2020
id_22501,32,management,single,tertiary,no,574.0,no,no,cellular,25,may,220.0,1.0,111.0,2,other,0,15/04/2018,17/03/2019
id_18692,39,management,single,tertiary,no,229.0,yes,yes,cellular,2,feb,101.0,2.0,272.0,1,failure,0,20/12/2018,13/12/2019
id_5453,55,services,married,secondary,no,-37.0,no,yes,telephone,6,feb,167.0,2.0,205.0,6,failure,0,30/01/2018,23/01/2019
id_41703,72,retired,married,primary,no,2076.0,no,no,cellular,13,aug,92.0,1.0,191.0,3,other,0,02/12/2018,27/12/2019
id_8620,47,unemployed,married,tertiary,no,380.0,no,no,cellular,6,apr,289.0,1.0,319.0,3,failure,0,13/07/2018,31/10/2019
id_17910,29,management,married,tertiary,no,3156.0,no,no,cellular,3,jun,115.0,1.0,44.0,4,failure,0,16/12/2018,09/02/2020
id_6162,50,technician,married,tertiary,no,5110.0,no,no,telephone,29,jun,277.0,2.0,153.0,2,other,0,27/08/2018,20/12/2020
id_37083,21,blue-collar,married,primary,no,-170.0,yes,yes,cellular,15,may,402.0,1.0,361.0,3,failure,0,31/05/2018,05/09/2020
id_32083,47,blue-collar,married,primary,no,-1.0,yes,yes,cellular,20,nov,647.0,4.0,190.0,1,failure,0,12/05/2018,15/06/2019
id_4967,61,retired,married,secondary,no,5211.0,no,no,cellular,11,sep,340.0,1.0,81.0,2,other,0,06/04/2018,13/04/2020
id_27370,37,technician,single,tertiary,no,395.0,no,no,cellular,28,jun,327.0,1.0,94.0,1,success,1,15/08/2018,29/09/2019
id_8284,33,management,married,secondary,no,-289.0,yes,no,cellular,15,may,200.0,1.0,276.0,3,failure,0,15/09/2018,30/01/2019
id_27871,39,blue-collar,married,primary,no,-219.0,yes,no,cellular,16,apr,365.0,2.0,266.0,1,other,0,02/09/2018,07/10/2020
id_5893,49,technician,married,tertiary,no,1070.0,no,no,cellular,16,sep,213.0,1.0,91.0,1,success,1,07/08/2018,09/09/2019
id_17559,27,services,single,secondary,no,584.0,yes,no,cellular,15,may,248.0,1.0,354.0,1,other,0,26/02/2018,18/07/2019
id_13078,30,technician,married,tertiary,no,4089.0,no,no,cellular,26,may,109.0,7.0,287.0,3,failure,0,19/10/2018,03/05/2019
id_40332,55,retired,married,secondary,no,503.0,yes,no,cellular,12,may,181.0,2.0,370.0,3,failure,0,31/07/2018,07/08/2019
id_700,48,blue-collar,married,primary,no,89.0,yes,no,cellular,6,may,41.0,1.0,356.0,2,failure,0,21/05/2018,16/03/2019
id_40182,59,management,married,primary,no,6900.0,no,no,cellular,23,oct,254.0,4.0,185.0,2,failure,1,12/02/2018,17/11/2020
id_24940,34,blue-collar,married,primary,no,491.0,yes,no,cellular,7,may,140.0,1.0,346.0,2,failure,0,21/05/2018,05/05/2019
id_38099,70,retired,single,tertiary,no,1288.0,no,no,telephone,1,feb,284.0,2.0,91.0,7,failure,0,09/04/2018,25/04/2019
id_35729,46,self-employed,single,tertiary,no,18553.0,yes,no,cellular,20,nov,36.0,1.0,190.0,4,other,0,06/06/2018,09/08/2019
id_13343,39,management,married,tertiary,no,2483.0,no,no,cellular,5,aug,203.0,1.0,97.0,1,failure,0,10/04/2018,18/07/2019
id_26348,42,blue-collar,single,secondary,no,492.0,no,yes,cellular,12,may,209.0,2.0,351.0,3,other,0,28/01/2018,29/08/2019
id_44714,64,management,married,tertiary,no,10370.0,no,no,cellular,17,nov,122.0,3.0,97.0,3,failure,0,14/08/2018,02/01/2019
id_11370,34,services,married,secondary,no,416.0,yes,no,telephone,13,may,63.0,1.0,365.0,1,failure,0,26/11/2018,05/05/2020
id_25410,68,retired,married,primary,no,326.0,no,no,cellular,15,nov,69.0,1.0,96.0,7,success,0,19/07/2018,21/02/2020
id_34007,37,technician,single,secondary,no,187.0,no,no,cellular,1,sep,505.0,2.0,130.0,2,failure,0,08/09/2018,13/01/2020
id_30564,54,unemployed,divorced,secondary,no,310.0,no,no,cellular,21,oct,477.0,2.0,184.0,1,success,1,26/03/2018,11/12/2019
id_23379,29,blue-collar,single,secondary,no,5253.0,yes,no,cellular,20,nov,230.0,2.0,183.0,2,failure,0,04/12/2018,29/11/2020
id_24778,31,admin.,single,secondary,no,459.0,yes,no,cellular,18,may,195.0,2.0,357.0,6,success,0,31/01/2018,24/12/2020
id_2247,44,admin.,married,secondary,no,1438.0,yes,no,cellular,11,aug,182.0,1.0,103.0,1,failure,0,02/01/2018,27/11/2019
id_24279,30,blue-collar,married,primary,no,554.0,yes,no,cellular,14,may,323.0,1.0,352.0,5,failure,0,19/11/2018,04/04/2019
id_37584,54,blue-collar,divorced,primary,no,10378.0,yes,no,cellular,20,nov,275.0,2.0,189.0,2,other,0,16/06/2018,30/05/2020
id_44225,36,blue-collar,married,secondary,no,175.0,yes,no,cellular,14,may,60.0,2.0,364.0,2,failure,0,06/04/2018,08/07/2020
